uid,c1,c2,c3,c4,c5
http://educacao.uol.com.br/bancoderedacoes/redacao/a-hora-de-nao-tolerar.jhtm,1.0,1.0,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/o-brasil-nas-ruas.jhtm,1.0,1.0,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/brasil-em-progresso.jhtm,1.5,2.0,1.5,1.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/um-novo-brasil.jhtm,0.5,0.5,0.5,0.5,0.0
http://educacao.uol.com.br/bancoderedacoes/redacao/paraiso-tropical-demagogia-ou-realidade.jhtm,1.0,2.0,1.5,1.5,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/acoes-imediatas-para-uma-grande-mudanca-necessaria.jhtm,1.0,1.0,1.0,1.0,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/a-luta-comecou.jhtm,1.0,1.0,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/onde-esta-o-despreparo.jhtm,1.0,1.0,0.5,1.0,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/a-seguranca-do-brasil-para-a-copa-do-mundo.jhtm,0.5,0.5,0.5,0.5,0.0
http://educacao.uol.com.br/bancoderedacoes/redacao/um-pais-onde-impera-a-violencia.jhtm,1.5,1.0,1.0,1.0,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/o-terrorismo-mais-proximo-que-antes.jhtm,1.0,1.0,1.0,1.0,0.0
http://educacao.uol.com.br/bancoderedacoes/redacao/acoes-policiais-x-eventos-gigantes.jhtm,1.0,0.5,0.5,0.0,0.0
http://educacao.uol.com.br/bancoderedacoes/redacao/terrorismo-individual-um-desafio-para-a-seguranca-na-copa-do-mundo.jhtm,1.0,1.0,1.0,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/tensao-que-assola-o-brasil.jhtm,1.0,0.5,0.5,0.5,0.0
http://educacao.uol.com.br/bancoderedacoes/redacao/brasil-total-despreparo-contra-terrorismo.jhtm,1.0,0.5,0.5,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/prevencao-e-acusacao.jhtm,0.5,1.0,1.0,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/terrorismo-no-brasil.jhtm,0.5,1.0,0.5,1.0,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/temer-ou-nao-temer.jhtm,0.5,1.0,0.5,0.5,0.0
http://educacao.uol.com.br/bancoderedacoes/redacao/e-preciso-prudencia.jhtm,1.0,1.0,1.5,1.5,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/sem-titulo-039.jhtm,1.0,0.5,1.0,1.0,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/terrorismo.jhtm,0.5,0.5,0.5,1.0,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/estamos-realmente-preparados.jhtm,0.5,0.5,0.5,0.5,0.0
http://educacao.uol.com.br/bancoderedacoes/redacao/preparacao-e-o-segredo.jhtm,0.5,1.0,0.0,1.0,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ataques-terroristas-no-brasil.jhtm,1.0,0.5,0.5,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/preparo-e-cautela.jhtm,1.0,0.5,0.5,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/o-brasil-deve-se-preparar-contra-o-terrorismo.jhtm,1.0,0.5,0.5,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/maioridade-penal-no-brasil-problema-ou-solucao.jhtm,1.0,0.5,0.5,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/diminuicao-da-maioridade-penal-e-mesmo-a-solucao.jhtm,0.5,0.5,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/passa-o-pirulito-isso-e-um-assalto.jhtm,1.0,1.0,0.5,1.0,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/reducao-da-maioridade-penal-no-brasil.jhtm,1.0,1.0,1.0,1.0,0.0
http://educacao.uol.com.br/bancoderedacoes/redacao/mascaras-da-ideologia.jhtm,1.0,1.0,1.0,1.5,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/criancas-e-jovens-responsabilidade-do-estado.jhtm,1.5,1.5,1.5,1.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/sem-titulo-036.jhtm,0.5,1.0,0.5,1.0,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/violencia-termometro-da-organizacao-social.jhtm,0.5,1.0,0.5,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/reinsercao-social.jhtm,1.0,0.5,0.5,0.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/arcar-com-as-consequencias-e-necessario.jhtm,1.0,1.0,0.5,1.0,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/brasil-um-pais-de-todos-.jhtm,1.0,0.5,0.5,0.5,0.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ate-quando.jhtm,1.0,1.5,1.0,1.5,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/maioridade-penal-dezesseis-anos-e-o-ideal.jhtm,1.0,0.5,0.5,0.0,0.0
http://educacao.uol.com.br/bancoderedacoes/redacao/continuando-sem-solucao.jhtm,1.5,1.5,1.0,1.5,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/maioridade-penal-uma-decisao-de-todos.jhtm,1.0,1.0,1.0,0.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/violencia-questao-do-governo-e-sociedade.jhtm,1.0,1.5,1.5,1.5,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/sem-titulo-037.jhtm,0.5,1.0,0.5,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/sem-titulo-038.jhtm,1.0,1.0,0.5,1.0,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/a-emergencia-da-reducao.jhtm,1.0,0.5,0.5,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/deve-se-reduzir-a-maioridade-penal-no-brasil.jhtm,0.5,1.0,0.5,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/opcao-pela-vida.jhtm,1.5,1.0,1.0,1.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/eutanasia-quem-decide-a-hora-certa-de-morrer.jhtm,1.0,1.5,1.5,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/eutanasia-nao.jhtm,1.5,1.5,1.0,1.5,0.0
http://educacao.uol.com.br/bancoderedacoes/redacao/matar-para-economizar-nao.jhtm,1.5,1.5,1.0,1.5,0.0
http://educacao.uol.com.br/bancoderedacoes/redacao/sem-titulo-034.jhtm,1.5,1.0,1.5,1.5,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/homicidio-ou-fim-de-um-sofrimento.jhtm,2.0,1.5,1.0,1.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/eutanasia-a-um-passo-da-morte.jhtm,1.0,1.0,1.0,1.0,0.0
http://educacao.uol.com.br/bancoderedacoes/redacao/decisao-mortal.jhtm,2.0,1.0,1.0,1.0,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/nao-e-decisao-humana.jhtm,1.0,1.5,1.0,1.0,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/pronto-para-morrer.jhtm,1.5,2.0,1.5,1.5,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/liberdade-da-escolha.jhtm,1.5,0.5,0.5,1.0,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/assassinatos-disfarcados.jhtm,1.5,0.5,0.5,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/sem-titulo-035.jhtm,1.5,1.5,1.5,1.5,2.0
http://educacao.uol.com.br/bancoderedacoes/redacao/o-direito-de-escolha-de-cada-cidadao.jhtm,1.5,1.5,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/eutanasia-o-direito-de-morrer.jhtm,0.5,0.5,0.5,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/eutanasia-uma-cultura-de-morte.jhtm,1.0,1.0,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/escolha-do-destino.jhtm,0.5,0.5,0.0,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/o-individuo-e-responsavel-por-suas-escolhas.jhtm,2.0,1.5,1.0,1.5,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/a-tortura-em-um-leito-de-hospital.jhtm,2.0,1.0,1.0,1.0,0.0
http://educacao.uol.com.br/bancoderedacoes/redacao/liberdade-sem-dor.jhtm,1.0,0.5,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/educacao-somente-ela-e-suficiente-para-se-ser-feliz-e-bem-sucedido.jhtm,1.0,1.5,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/e-preciso-amar-a-profissao.jhtm,1.0,1.0,0.5,1.0,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/os-estudos-e-o-sucesso-futuro.jhtm,1.5,1.0,1.0,1.0,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/a-educacao-como-base-de-uma-vida-qualificada.jhtm,1.0,1.5,1.0,1.0,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/estudo-metodico.jhtm,1.0,1.5,1.5,0.5,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/o-oficio-de-uma-boa-formacao.jhtm,2.0,2.0,2.0,1.5,2.0
http://educacao.uol.com.br/bancoderedacoes/redacao/correr-atraz-atras-de-nossos-objetivos.jhtm,0.5,1.5,1.5,1.0,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/conhecimento-e-contemporaneidade.jhtm,1.0,1.5,1.5,1.5,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/sem-titulo-032.jhtm,1.0,2.0,2.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/mais-estudo-e-menos-ficcao.jhtm,1.5,1.5,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/a-escolha-da-profissao.jhtm,1.5,1.0,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/razao-x-coracao.jhtm,1.0,1.0,0.5,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/o-caminho-do-sucesso.jhtm,1.0,1.5,1.0,0.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/1-um-por-cento-de-talento-e-9-noventa-e-nove-por-cento-de-esforco.jhtm,1.5,1.5,1.0,1.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/esteira.jhtm,0.5,1.0,0.5,0.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/sem-titulo-033.jhtm,1.5,2.0,1.5,2.0,2.0
http://educacao.uol.com.br/bancoderedacoes/redacao/estudo-a-chave-para-o-futuro.jhtm,1.5,1.5,1.5,1.5,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/para-que-estudar.jhtm,2.0,1.5,1.0,1.0,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/estudar-e-vantajoso.jhtm,0.5,0.5,0.5,0.5,0.0
http://educacao.uol.com.br/bancoderedacoes/redacao/a-engrenagem-do-capitalismo.jhtm,1.0,1.0,1.0,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/quando-o-consumo-se-torna-um-problema.jhtm,1.0,1.0,0.5,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/geracao-coca-cola.jhtm,1.5,2.0,1.5,1.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/consumismo-da-nova-geracao.jhtm,1.0,1.0,2.0,1.5,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/a-cultura-do-consumismo-na-sociedade-brasileira.jhtm,1.5,1.0,1.5,1.0,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/o-universo-consumista.jhtm,1.0,1.0,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/a-consciencia-no-consumo.jhtm,1.5,1.0,1.0,1.0,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/deixar-se-notar.jhtm,1.0,0.5,0.5,1.0,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/o-consumismo-no-brasil-e-um-vicio.jhtm,1.0,0.5,0.0,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/sim-ao-consumo-consciente.jhtm,1.5,1.0,0.5,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/como-se-tornar-um-consumidor-consciente-isso-e-possivel.jhtm,1.5,1.5,1.0,1.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/os-adolescentes-consumistas-sao-os-nao-educados-pelos-pais.jhtm,1.0,1.5,1.0,1.0,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/desenvolvimento-consciente.jhtm,1.0,1.5,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/consumo-com-consciencia.jhtm,1.5,1.0,1.0,1.0,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/consumismo-do-social-ao-psicologico.jhtm,2.0,2.0,2.0,2.0,2.0
http://educacao.uol.com.br/bancoderedacoes/redacao/sociedade-do-consumo.jhtm,1.5,1.5,1.5,1.0,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/consumismo-consumindo-te-consumindo-o-cidadao-desde-sempre-por-sempre-em-suaves-parcelas.jhtm,1.0,1.5,1.0,1.5,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/consumismo-exacerbado-opcao-ou-destino.jhtm,1.5,1.5,1.5,1.5,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/a-importancia-da-educacao-financeira.jhtm,2.0,1.0,1.0,1.5,2.0
http://educacao.uol.com.br/bancoderedacoes/redacao/sobre-o-fim-do-mundo.jhtm,1.5,1.5,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/o-medo-do-fim-do-mundo.jhtm,1.5,2.0,1.5,1.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/nao-a-razao-no-fim-do-mundo.jhtm,1.5,2.0,1.0,1.5,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/irracionalidade.jhtm,1.5,1.0,0.5,1.0,0.0
http://educacao.uol.com.br/bancoderedacoes/redacao/o-homem-e-suas-previsoes.jhtm,1.0,1.0,0.5,0.5,0.0
http://educacao.uol.com.br/bancoderedacoes/redacao/especulacoes-sobre-o-fim-do-mundo-e-voce-mundo-voce-acredita.jhtm,1.5,1.0,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/brasil-do-cristo-redentor-e-das-faccoes-criminosas.jhtm,1.5,1.5,1.5,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/a-contradicao-do-fim-do-mundo.jhtm,2.0,1.5,1.5,2.0,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/medo-do-fim-ou-da-derrota.jhtm,2.0,1.5,1.0,1.5,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/o-acaso-nao-agrada.jhtm,1.0,1.0,0.5,0.5,0.0
http://educacao.uol.com.br/bancoderedacoes/redacao/daqui-um-a-um-tempo.jhtm,1.5,1.0,1.0,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/leia-e-descubra-como-o-mundo-vai-acabar.jhtm,1.0,0.5,0.5,1.0,0.0
http://educacao.uol.com.br/bancoderedacoes/redacao/um-minuto-para-o-fim-do-mundo.jhtm,2.0,1.0,0.5,1.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/sera-que-dessa-desta-vez-vai.jhtm,1.5,1.0,0.5,1.0,0.0
http://educacao.uol.com.br/bancoderedacoes/redacao/morte-subita.jhtm,1.5,1.0,1.0,1.0,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/fe-capitalismo-e-fim-do-mundo.jhtm,2.0,1.5,2.0,1.0,0.0
http://educacao.uol.com.br/bancoderedacoes/redacao/os-homens-perdidos.jhtm,1.5,1.5,1.0,1.5,0.0
http://educacao.uol.com.br/bancoderedacoes/redacao/evidencias-o-ultimo-dia-do-calendario-maia.jhtm,1.5,1.5,1.5,1.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/um-porvir-incerto.jhtm,1.0,1.0,1.5,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/o-que-tanto-se-aguarda-chegara.jhtm,1.5,1.0,1.0,1.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/a-policia-que-nos-acuda.jhtm,2.0,1.5,1.5,1.5,2.0
http://educacao.uol.com.br/bancoderedacoes/redacao/violencia-e-causas.jhtm,1.5,1.5,2.0,1.5,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/mudanca-ja.jhtm,1.0,0.5,0.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/brasil-x-violencias.jhtm,0.5,0.5,0.0,0.0,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/sociedade-oprimida.jhtm,1.5,1.5,1.0,1.5,2.0
http://educacao.uol.com.br/bancoderedacoes/redacao/feito-e-a-fazer.jhtm,1.5,1.5,1.0,1.0,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/populacao-brasileira-refens-do-trafico-e-do-crime.jhtm,1.5,1.5,1.0,1.5,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/violencia.jhtm,1.5,0.5,0.5,0.5,0.0
http://educacao.uol.com.br/bancoderedacoes/redacao/brasil-um-guerrilheiro-recuado.jhtm,1.0,1.5,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/acoes-politicas.jhtm,1.0,1.0,1.0,0.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/violencia-organizada.jhtm,1.5,1.5,1.5,1.5,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/a-questao-da-violencia.jhtm,1.5,1.5,1.0,1.5,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/violencia-assustadora.jhtm,1.0,1.0,0.5,0.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/o-caos-do-crime-organizado.jhtm,2.0,1.5,1.0,1.5,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/violencia-urbana.jhtm,1.0,1.5,1.5,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/maior-indice-de-educacao-menor-indice-de-violencia.jhtm,1.5,1.0,0.5,1.0,2.0
http://educacao.uol.com.br/bancoderedacoes/redacao/violencia-no-brasil.jhtm,1.0,1.0,0.5,0.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/sem-titulo-029.jhtm,0.5,0.5,0.0,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/sem-titulo-030.jhtm,1.0,1.0,1.0,0.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/exemplos-do-brasil.jhtm,1.5,1.0,1.0,1.0,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/sem-titulo-028.jhtm,1.5,0.5,0.5,0.5,0.0
http://educacao.uol.com.br/bancoderedacoes/redacao/virgindade-qual-seu-valor.jhtm,0.5,0.5,0.5,0.5,0.0
http://educacao.uol.com.br/bancoderedacoes/redacao/qual-e-o-valor-da-virgindade.jhtm,1.5,1.0,1.0,1.0,0.0
http://educacao.uol.com.br/bancoderedacoes/redacao/sociedade-hipocrita.jhtm,0.5,0.5,0.5,0.5,0.0
http://educacao.uol.com.br/bancoderedacoes/redacao/carater-que-determina-nossas-escolhas.jhtm,1.0,0.5,1.5,1.0,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/mulheres-da-caverna-no-seculo-xxi.jhtm,0.0,0.0,0.0,0.0,0.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ilusao.jhtm,1.0,0.5,0.5,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/a-moral-em-torno-da-prostituicao.jhtm,1.5,1.0,1.0,2.0,2.0
http://educacao.uol.com.br/bancoderedacoes/redacao/o-fascinio-da-tv-e-a-ganancia-do-povo.jhtm,1.5,1.5,0.5,1.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/reality-show-sobre-leilao-da-virgindade-o-fundo-do-poco.jhtm,2.0,1.0,1.0,1.0,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/muito-dinheiro-por-comida-estragada.jhtm,2.0,1.5,1.5,2.0,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/corpo-capitalista.jhtm,1.5,1.5,1.5,2.0,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/prostituicao-mascarada.jhtm,1.0,1.5,1.0,1.0,0.0
http://educacao.uol.com.br/bancoderedacoes/redacao/a-venda-da-pureza.jhtm,2.0,1.5,1.5,1.5,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/o-rompimento-de-lacos-culturais-na-sociedade.jhtm,1.5,1.5,1.5,2.0,2.0
http://educacao.uol.com.br/bancoderedacoes/redacao/a-virgindade-explorada.jhtm,1.5,1.5,1.5,2.0,0.0
http://educacao.uol.com.br/bancoderedacoes/redacao/do-tabu-a-moeda-de-troca.jhtm,2.0,1.5,1.5,2.0,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/a-venda-da-moralidade.jhtm,1.5,1.5,1.5,1.5,0.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ganhar-para-perder.jhtm,1.5,1.0,1.5,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/retrocesso-da-nacao.jhtm,1.5,0.5,0.5,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/cotas-a-mascara-para-o-problema-educacional.jhtm,2.0,1.0,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/um-desfecho-incompleto.jhtm,2.0,1.5,1.0,1.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/lei-para-todos.jhtm,1.0,1.0,1.0,1.0,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/a-fuga-dos-problemas.jhtm,1.0,1.0,0.5,0.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/preconceito-as-avessas.jhtm,0.5,1.0,1.0,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/medida-necessaria.jhtm,2.0,1.0,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/heranca-da-escravidao.jhtm,1.5,0.5,1.0,1.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/sem-titulo-027.jhtm,2.0,1.5,1.0,2.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/cotas-uma-solucao-paliativa.jhtm,1.0,0.5,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/a-politica-de-cotas.jhtm,1.5,1.5,1.5,2.0,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/cotas-consequencia-do-descaso-educacional.jhtm,1.5,1.0,1.0,1.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/as-cotas-e-a-desigualdade.jhtm,1.0,1.0,1.0,1.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/sistema-de-cotas.jhtm,1.5,1.5,1.0,1.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/so-cotas.jhtm,2.0,2.0,1.5,1.5,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/julgar-a-idoneidade-dos-alunos-publicos-e-preconceito.jhtm,0.5,1.0,1.0,0.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/e-la-vem-mais-cotas.jhtm,1.0,1.0,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/final-feliz-para-os-sem-base.jhtm,1.5,1.5,1.0,1.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/igualdade-a-todos.jhtm,1.0,1.0,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/feira-de-candidatos.jhtm,1.5,1.5,1.5,1.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/propaganda-enganosa.jhtm,2.0,1.0,1.0,1.5,2.0
http://educacao.uol.com.br/bancoderedacoes/redacao/propagandas-politicas.jhtm,1.5,1.0,1.0,1.0,2.0
http://educacao.uol.com.br/bancoderedacoes/redacao/exercendo-cidadania.jhtm,0.5,1.0,0.5,1.0,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/horario-eleitoral.jhtm,2.0,1.5,1.5,2.0,2.0
http://educacao.uol.com.br/bancoderedacoes/redacao/horario-humoristico-gratuito-obrigatorio.jhtm,1.0,1.5,1.0,0.5,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/eleicoes-na-imprensa.jhtm,1.0,1.0,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/programacoes-indesejadas.jhtm,0.5,1.0,0.5,0.0,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/o-horario-politico-brasileiro.jhtm,1.0,1.5,0.5,0.5,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/pequenas-mudancas-grandes-resultados.jhtm,1.0,1.5,1.5,1.0,2.0
http://educacao.uol.com.br/bancoderedacoes/redacao/a-obrigatoriedade-em-um-pais-democratico.jhtm,1.5,1.5,1.5,1.5,0.0
http://educacao.uol.com.br/bancoderedacoes/redacao/propaganda-eleitoral-politica.jhtm,1.0,1.5,1.5,0.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/horario-gratuito-eleitoral.jhtm,0.5,0.5,0.5,0.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ta-na-hora-de-mudar.jhtm,1.5,1.5,1.0,1.5,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/reforma-eleitoral.jhtm,1.5,1.0,1.0,0.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/a-construcao-do-brasil-bom-para-todos.jhtm,1.5,2.0,2.0,2.0,2.0
http://educacao.uol.com.br/bancoderedacoes/redacao/horario-eleitoral-gratuito-versus-controle-remoto.jhtm,1.0,0.5,0.5,0.5,0.0
http://educacao.uol.com.br/bancoderedacoes/redacao/por-tras-do-horario-politico-gratuito.jhtm,1.0,1.5,1.0,1.0,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/cadeia-alimentar-economica.jhtm,2.0,1.5,1.0,1.5,0.0
http://educacao.uol.com.br/bancoderedacoes/redacao/mundo-em-crise.jhtm,1.5,1.5,1.5,1.5,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/sem-titulo-025.jhtm,2.0,2.0,2.0,1.5,0.0
http://educacao.uol.com.br/bancoderedacoes/redacao/crise-financeira.jhtm,1.0,1.0,0.5,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/o-brasil-na-economia-mundial-e-seus-aspectos-negativos.jhtm,1.5,1.0,0.5,1.0,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/a-crise-europeia.jhtm?,1.5,2.0,1.5,1.5,2.0
http://educacao.uol.com.br/bancoderedacoes/redacao/o-fim-do-eurocentrismo.jhtm,2.0,2.0,2.0,2.0,2.0
http://educacao.uol.com.br/bancoderedacoes/redacao/a-relacao-mundial-da-crise-na-zona-do-euro.jhtm,1.5,1.5,1.5,1.5,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/a-cascata-economica-mundial.jhtm,2.0,1.0,1.5,1.5,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/o-segredo-e-aproveitar-se-da-situacao.jhtm,1.5,1.5,1.5,1.0,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/independencia.jhtm,1.0,1.0,1.5,1.5,1.0
